timestamp,UpperRes_min,UpperRes_max,UpperRes_penalty,LowerRes_min,LowerRes_max,LowerRes_penalty
2025-02-16 16:00:00,2.719671884546547,9.0,50.0,4.0,16.0,50.0
2025-02-16 17:00:00,2.720169702299411,9.0,50.0,4.0,16.0,50.0
2025-02-16 18:00:00,2.720667149553861,9.0,50.0,4.0,16.0,50.0
2025-02-16 19:00:00,2.7211642260539817,9.0,50.0,4.0,16.0,50.0
2025-02-16 20:00:00,2.7216609315440463,9.0,50.0,4.0,16.0,50.0
2025-02-16 21:00:00,2.7221572657685202,9.0,50.0,4.0,16.0,50.0
2025-02-16 22:00:00,2.7226532284720593,9.0,50.0,4.0,16.0,50.0
2025-02-16 23:00:00,2.7231488193995106,9.0,50.0,4.0,16.0,50.0
2025-02-17 00:00:00,2.7236440382959124,9.0,50.0,4.0,16.0,50.0
2025-02-17 01:00:00,2.7241388849064947,9.0,50.0,4.0,16.0,50.0
2025-02-17 02:00:00,2.7246333589766785,9.0,50.0,4.0,16.0,50.0
2025-02-17 03:00:00,2.7251274602520765,9.0,50.0,4.0,16.0,50.0
2025-02-17 04:00:00,2.725621188478494,9.0,50.0,4.0,16.0,50.0
2025-02-17 05:00:00,2.7261145434019274,9.0,50.0,4.0,16.0,50.0
2025-02-17 06:00:00,2.7266075247685655,9.0,50.0,4.0,16.0,50.0
2025-02-17 07:00:00,2.727100132324789,9.0,50.0,4.0,16.0,50.0
2025-02-17 08:00:00,2.7275923658171712,9.0,50.0,4.0,16.0,50.0
2025-02-17 09:00:00,2.7280842249924775,9.0,50.0,4.0,16.0,50.0
2025-02-17 10:00:00,2.728575709597666,9.0,50.0,4.0,16.0,50.0
2025-02-17 11:00:00,2.7290668193798884,9.0,50.0,4.0,16.0,50.0
2025-02-17 12:00:00,2.7295575540864876,9.0,50.0,4.0,16.0,50.0
2025-02-17 13:00:00,2.7300479134650004,9.0,50.0,4.0,16.0,50.0
2025-02-17 14:00:00,2.730537897263157,9.0,50.0,4.0,16.0,50.0
2025-02-17 15:00:00,2.7310275052288797,9.0,50.0,4.0,16.0,50.0
2025-02-17 16:00:00,2.7315167371102858,9.0,50.0,4.0,16.0,50.0
2025-02-17 17:00:00,2.732005592655684,9.0,50.0,4.0,16.0,50.0
2025-02-17 18:00:00,2.732494071613579,9.0,50.0,4.0,16.0,50.0
2025-02-17 19:00:00,2.7329821737326667,9.0,50.0,4.0,16.0,50.0
2025-02-17 20:00:00,2.733469898761839,9.0,50.0,4.0,16.0,50.0
2025-02-17 21:00:00,2.733957246450181,9.0,50.0,4.0,16.0,50.0
2025-02-17 22:00:00,2.7344442165469713,9.0,50.0,4.0,16.0,50.0
2025-02-17 23:00:00,2.7349308088016837,9.0,50.0,4.0,16.0,50.0
2025-02-18 00:00:00,2.7354170229639854,9.0,50.0,4.0,16.0,50.0
2025-02-18 01:00:00,2.7359028587837395,9.0,50.0,4.0,16.0,50.0
2025-02-18 02:00:00,2.736388316011003,9.0,50.0,4.0,16.0,50.0
2025-02-18 03:00:00,2.736873394396027,9.0,50.0,4.0,16.0,50.0
2025-02-18 04:00:00,2.737358093689259,9.0,50.0,4.0,16.0,50.0
2025-02-18 05:00:00,2.7378424136413395,9.0,50.0,4.0,16.0,50.0
2025-02-18 06:00:00,2.7383263540031066,9.0,50.0,4.0,16.0,50.0
2025-02-18 07:00:00,2.738809914525591,9.0,50.0,4.0,16.0,50.0
2025-02-18 08:00:00,2.7392930949600216,9.0,50.0,4.0,16.0,50.0
2025-02-18 09:00:00,2.7397758950578206,9.0,50.0,4.0,16.0,50.0
2025-02-18 10:00:00,2.7402583145706068,9.0,50.0,4.0,16.0,50.0
2025-02-18 11:00:00,2.740740353250195,9.0,50.0,4.0,16.0,50.0
2025-02-18 12:00:00,2.741222010848596,9.0,50.0,4.0,16.0,50.0
2025-02-18 13:00:00,2.741703287118015,9.0,50.0,4.0,16.0,50.0
2025-02-18 14:00:00,2.742184181810856,9.0,50.0,4.0,16.0,50.0
2025-02-18 15:00:00,2.742664694679717,9.0,50.0,4.0,16.0,50.0
2025-02-18 16:00:00,2.743144825477394,9.0,50.0,4.0,16.0,50.0
2025-02-18 17:00:00,2.743624573956879,9.0,50.0,4.0,16.0,50.0
2025-02-18 18:00:00,2.7441039398713607,9.0,50.0,4.0,16.0,50.0
2025-02-18 19:00:00,2.744582922974224,9.0,50.0,4.0,16.0,50.0
2025-02-18 20:00:00,2.745061523019052,9.0,50.0,4.0,16.0,50.0
2025-02-18 21:00:00,2.7455397397596237,9.0,50.0,4.0,16.0,50.0
2025-02-18 22:00:00,2.7460175729499157,9.0,50.0,4.0,16.0,50.0
2025-02-18 23:00:00,2.7464950223441025,9.0,50.0,4.0,16.0,50.0
2025-02-19 00:00:00,2.7469720876965553,9.0,50.0,4.0,16.0,50.0
2025-02-19 01:00:00,2.747448768761843,9.0,50.0,4.0,16.0,50.0
2025-02-19 02:00:00,2.7479250652947327,9.0,50.0,4.0,16.0,50.0
2025-02-19 03:00:00,2.7484009770501885,9.0,50.0,4.0,16.0,50.0
2025-02-19 04:00:00,2.7488765037833724,9.0,50.0,4.0,16.0,50.0
2025-02-19 05:00:00,2.7493516452496465,9.0,50.0,4.0,16.0,50.0
2025-02-19 06:00:00,2.749826401204569,9.0,50.0,4.0,16.0,50.0
2025-02-19 07:00:00,2.7503007714038956,9.0,50.0,4.0,16.0,50.0
2025-02-19 08:00:00,2.750774755603584,9.0,50.0,4.0,16.0,50.0
2025-02-19 09:00:00,2.7512483535597867,9.0,50.0,4.0,16.0,50.0
2025-02-19 10:00:00,2.7517215650288573,9.0,50.0,4.0,16.0,50.0
2025-02-19 11:00:00,2.752194389767348,9.0,50.0,4.0,16.0,50.0
2025-02-19 12:00:00,2.7526668275320083,9.0,50.0,4.0,16.0,50.0
2025-02-19 13:00:00,2.7531388780797883,9.0,50.0,4.0,16.0,50.0
2025-02-19 14:00:00,2.7536105411678378,9.0,50.0,4.0,16.0,50.0
2025-02-19 15:00:00,2.754081816553504,9.0,50.0,4.0,16.0,50.0
2025-02-19 16:00:00,2.754552703994335,9.0,50.0,4.0,16.0,50.0
2025-02-19 17:00:00,2.755023203248078,9.0,50.0,4.0,16.0,50.0
2025-02-19 18:00:00,2.7554933140726803,9.0,50.0,4.0,16.0,50.0
2025-02-19 19:00:00,2.7559630362262886,9.0,50.0,4.0,16.0,50.0
2025-02-19 20:00:00,2.7564323694672495,9.0,50.0,4.0,16.0,50.0
2025-02-19 21:00:00,2.75690131355411,9.0,50.0,4.0,16.0,50.0
2025-02-19 22:00:00,2.7573698682456174,9.0,50.0,4.0,16.0,50.0
2025-02-19 23:00:00,2.757838033300719,9.0,50.0,4.0,16.0,50.0
2025-02-20 00:00:00,2.7583058084785623,9.0,50.0,4.0,16.0,50.0
2025-02-20 01:00:00,2.7587731935384965,9.0,50.0,4.0,16.0,50.0
2025-02-20 02:00:00,2.75924018824007,9.0,50.0,4.0,16.0,50.0
2025-02-20 03:00:00,2.7597067923430334,9.0,50.0,4.0,16.0,50.0
2025-02-20 04:00:00,2.760173005607337,9.0,50.0,4.0,16.0,50.0
2025-02-20 05:00:00,2.760638827793133,9.0,50.0,4.0,16.0,50.0
2025-02-20 06:00:00,2.7611042586607746,9.0,50.0,4.0,16.0,50.0
2025-02-20 07:00:00,2.7615692979708166,9.0,50.0,4.0,16.0,50.0
2025-02-20 08:00:00,2.7620339454840144,9.0,50.0,4.0,16.0,50.0
2025-02-20 09:00:00,2.7624982009613257,9.0,50.0,4.0,16.0,50.0
2025-02-20 10:00:00,2.76296206416391,9.0,50.0,4.0,16.0,50.0
2025-02-20 11:00:00,2.763425534853128,9.0,50.0,4.0,16.0,50.0
2025-02-20 12:00:00,2.7638886127905424,9.0,50.0,4.0,16.0,50.0
2025-02-20 13:00:00,2.764351297737919,9.0,50.0,4.0,16.0,50.0
2025-02-20 14:00:00,2.764813589457224,9.0,50.0,4.0,16.0,50.0
2025-02-20 15:00:00,2.7652754877106274,9.0,50.0,4.0,16.0,50.0
2025-02-20 16:00:00,2.765736992260501,9.0,50.0,4.0,16.0,50.0
2025-02-20 17:00:00,2.7661981028694194,9.0,50.0,4.0,16.0,50.0
2025-02-20 18:00:00,2.766658819300159,9.0,50.0,4.0,16.0,50.0
2025-02-20 19:00:00,2.7671191413157006,9.0,50.0,4.0,16.0,50.0
2025-02-20 20:00:00,2.7675790686792263,9.0,50.0,4.0,16.0,50.0
2025-02-20 21:00:00,2.7680386011541223,9.0,50.0,4.0,16.0,50.0
2025-02-20 22:00:00,2.7684977385039775,9.0,50.0,4.0,16.0,50.0
2025-02-20 23:00:00,2.768956480492584,9.0,50.0,4.0,16.0,50.0
2025-02-21 00:00:00,2.7694148268839376,9.0,50.0,4.0,16.0,50.0
2025-02-21 01:00:00,2.769872777442238,9.0,50.0,4.0,16.0,50.0
2025-02-21 02:00:00,2.770330331931887,9.0,50.0,4.0,16.0,50.0
2025-02-21 03:00:00,2.770787490117492,9.0,50.0,4.0,16.0,50.0
2025-02-21 04:00:00,2.7712442517638625,9.0,50.0,4.0,16.0,50.0
2025-02-21 05:00:00,2.7717006166360134,9.0,50.0,4.0,16.0,50.0
2025-02-21 06:00:00,2.7721565844991645,9.0,50.0,4.0,16.0,50.0
2025-02-21 07:00:00,2.7726121551187366,9.0,50.0,4.0,16.0,50.0
2025-02-21 08:00:00,2.7730673282603586,9.0,50.0,4.0,16.0,50.0
2025-02-21 09:00:00,2.773522103689861,9.0,50.0,4.0,16.0,50.0
2025-02-21 10:00:00,2.773976481173281,9.0,50.0,4.0,16.0,50.0
2025-02-21 11:00:00,2.7744304604768586,9.0,50.0,4.0,16.0,50.0
2025-02-21 12:00:00,2.7748840413670406,9.0,50.0,4.0,16.0,50.0
2025-02-21 13:00:00,2.7753372236104776,9.0,50.0,4.0,16.0,50.0
2025-02-21 14:00:00,2.775790006974025,9.0,50.0,4.0,16.0,50.0
2025-02-21 15:00:00,2.776242391224745,9.0,50.0,4.0,16.0,50.0
2025-02-21 16:00:00,2.7766943761299028,9.0,50.0,4.0,16.0,50.0
2025-02-21 17:00:00,2.777145961456971,9.0,50.0,4.0,16.0,50.0
2025-02-21 18:00:00,2.777597146973627,9.0,50.0,4.0,16.0,50.0
2025-02-21 19:00:00,2.7780479324477536,9.0,50.0,4.0,16.0,50.0
2025-02-21 20:00:00,2.7784983176474407,9.0,50.0,4.0,16.0,50.0
2025-02-21 21:00:00,2.7789483023409822,9.0,50.0,4.0,16.0,50.0
2025-02-21 22:00:00,2.7793978862968793,9.0,50.0,4.0,16.0,50.0
2025-02-21 23:00:00,2.7798470692838393,9.0,50.0,4.0,16.0,50.0
2025-02-22 00:00:00,2.7802958510707754,9.0,50.0,4.0,16.0,50.0
2025-02-22 01:00:00,2.780744231426808,9.0,50.0,4.0,16.0,50.0
2025-02-22 02:00:00,2.781192210121262,9.0,50.0,4.0,16.0,50.0
2025-02-22 03:00:00,2.7816397869236713,9.0,50.0,4.0,16.0,50.0
2025-02-22 04:00:00,2.7820869616037758,9.0,50.0,4.0,16.0,50.0
2025-02-22 05:00:00,2.7825337339315217,9.0,50.0,4.0,16.0,50.0
2025-02-22 06:00:00,2.7829801036770627,9.0,50.0,4.0,16.0,50.0
2025-02-22 07:00:00,2.7834260706107594,9.0,50.0,4.0,16.0,50.0
2025-02-22 08:00:00,2.7838716345031798,9.0,50.0,4.0,16.0,50.0
2025-02-22 09:00:00,2.7843167951250987,9.0,50.0,4.0,16.0,50.0
2025-02-22 10:00:00,2.7847615522474993,9.0,50.0,4.0,16.0,50.0
2025-02-22 11:00:00,2.785205905641572,9.0,50.0,4.0,16.0,50.0
2025-02-22 12:00:00,2.7856498550787143,9.0,50.0,4.0,16.0,50.0
2025-02-22 13:00:00,2.7860934003305324,9.0,50.0,4.0,16.0,50.0
2025-02-22 14:00:00,2.7865365411688403,9.0,50.0,4.0,16.0,50.0
2025-02-22 15:00:00,2.786979277365659,9.0,50.0,4.0,16.0,50.0
2025-02-22 16:00:00,2.7874216086932195,9.0,50.0,4.0,16.0,50.0
2025-02-22 17:00:00,2.787863534923959,9.0,50.0,4.0,16.0,50.0
2025-02-22 18:00:00,2.7883050558305253,9.0,50.0,4.0,16.0,50.0
2025-02-22 19:00:00,2.788746171185773,9.0,50.0,4.0,16.0,50.0
2025-02-22 20:00:00,2.7891868807627658,9.0,50.0,4.0,16.0,50.0
2025-02-22 21:00:00,2.789627184334777,9.0,50.0,4.0,16.0,50.0
2025-02-22 22:00:00,2.7900670816752875,9.0,50.0,4.0,16.0,50.0
2025-02-22 23:00:00,2.7905065725579874,9.0,50.0,4.0,16.0,50.0
2025-02-23 00:00:00,2.790945656756777,9.0,50.0,4.0,16.0,50.0
2025-02-23 01:00:00,2.791384334045765,9.0,50.0,4.0,16.0,50.0
2025-02-23 02:00:00,2.7918226041992695,9.0,50.0,4.0,16.0,50.0
2025-02-23 03:00:00,2.7922604669918183,9.0,50.0,4.0,16.0,50.0
2025-02-23 04:00:00,2.7926979221981476,9.0,50.0,4.0,16.0,50.0
2025-02-23 05:00:00,2.793134969593205,9.0,50.0,4.0,16.0,50.0
2025-02-23 06:00:00,2.7935716089521474,9.0,50.0,4.0,16.0,50.0
2025-02-23 07:00:00,2.794007840050341,9.0,50.0,4.0,16.0,50.0
2025-02-23 08:00:00,2.794443662663362,9.0,50.0,4.0,16.0,50.0
2025-02-23 09:00:00,2.794879076566998,9.0,50.0,4.0,16.0,50.0
2025-02-23 10:00:00,2.7953140815372457,9.0,50.0,4.0,16.0,50.0
2025-02-23 11:00:00,2.7957486773503124,9.0,50.0,4.0,16.0,50.0
2025-02-23 12:00:00,2.7961828637826156,9.0,50.0,4.0,16.0,50.0
2025-02-23 13:00:00,2.796616640610784,9.0,50.0,4.0,16.0,50.0
2025-02-23 14:00:00,2.797050007611658,9.0,50.0,4.0,16.0,50.0
2025-02-23 15:00:00,2.7974829645622865,9.0,50.0,4.0,16.0,50.0
2025-02-23 16:00:00,2.79791551123993,9.0,50.0,4.0,16.0,50.0
2025-02-23 17:00:00,2.798347647422062,9.0,50.0,4.0,16.0,50.0
2025-02-23 18:00:00,2.798779372886365,9.0,50.0,4.0,16.0,50.0
2025-02-23 19:00:00,2.799210687410733,9.0,50.0,4.0,16.0,50.0
2025-02-23 20:00:00,2.7996415907732737,9.0,50.0,4.0,16.0,50.0
2025-02-23 21:00:00,2.800072082752303,9.0,50.0,4.0,16.0,50.0
2025-02-23 22:00:00,2.8005021631263505,9.0,50.0,4.0,16.0,50.0
2025-02-23 23:00:00,2.8009318316741574,9.0,50.0,4.0,16.0,50.0
2025-02-24 00:00:00,2.8013610881746764,9.0,50.0,4.0,16.0,50.0
2025-02-24 01:00:00,2.8017899324070723,9.0,50.0,4.0,16.0,50.0
2025-02-24 02:00:00,2.8022183641507215,9.0,50.0,4.0,16.0,50.0
2025-02-24 03:00:00,2.8026463831852135,9.0,50.0,4.0,16.0,50.0
2025-02-24 04:00:00,2.8030739892903496,9.0,50.0,4.0,16.0,50.0
2025-02-24 05:00:00,2.8035011822461433,9.0,50.0,4.0,16.0,50.0
2025-02-24 06:00:00,2.8039279618328212,9.0,50.0,4.0,16.0,50.0
2025-02-24 07:00:00,2.8043543278308225,9.0,50.0,4.0,16.0,50.0
2025-02-24 08:00:00,2.804780280020799,9.0,50.0,4.0,16.0,50.0
2025-02-24 09:00:00,2.805205818183615,9.0,50.0,4.0,16.0,50.0
2025-02-24 10:00:00,2.8056309421003487,9.0,50.0,4.0,16.0,50.0
2025-02-24 11:00:00,2.8060556515522905,9.0,50.0,4.0,16.0,50.0
2025-02-24 12:00:00,2.8064799463209447,9.0,50.0,4.0,16.0,50.0
2025-02-24 13:00:00,2.8069038261880284,9.0,50.0,4.0,16.0,50.0
2025-02-24 14:00:00,2.8073272909354725,9.0,50.0,4.0,16.0,50.0
2025-02-24 15:00:00,2.8077503403454216,9.0,50.0,4.0,16.0,50.0
2025-02-24 16:00:00,2.8081729742002337,9.0,50.0,4.0,16.0,50.0
2025-02-24 17:00:00,2.80859519228248,9.0,50.0,4.0,16.0,50.0
2025-02-24 18:00:00,2.8090169943749475,9.0,50.0,4.0,16.0,50.0
2025-02-24 19:00:00,2.8094383802606346,9.0,50.0,4.0,16.0,50.0
2025-02-24 20:00:00,2.8098593497227564,9.0,50.0,4.0,16.0,50.0
2025-02-24 21:00:00,2.81027990254474,9.0,50.0,4.0,16.0,50.0
2025-02-24 22:00:00,2.810700038510228,9.0,50.0,4.0,16.0,50.0
2025-02-24 23:00:00,2.811119757403078,9.0,50.0,4.0,16.0,50.0
2025-02-25 00:00:00,2.811539059007361,9.0,50.0,4.0,16.0,50.0
2025-02-25 01:00:00,2.811957943107363,9.0,50.0,4.0,16.0,50.0
2025-02-25 02:00:00,2.812376409487585,9.0,50.0,4.0,16.0,50.0
2025-02-25 03:00:00,2.8127944579327435,9.0,50.0,4.0,16.0,50.0
2025-02-25 04:00:00,2.8132120882277682,9.0,50.0,4.0,16.0,50.0
2025-02-25 05:00:00,2.813629300157806,9.0,50.0,4.0,16.0,50.0
2025-02-25 06:00:00,2.814046093508218,9.0,50.0,4.0,16.0,50.0
2025-02-25 07:00:00,2.81446246806458,9.0,50.0,4.0,16.0,50.0
2025-02-25 08:00:00,2.8148784236126847,9.0,50.0,4.0,16.0,50.0
2025-02-25 09:00:00,2.81529395993854,9.0,50.0,4.0,16.0,50.0
2025-02-25 10:00:00,2.8157090768283677,9.0,50.0,4.0,16.0,50.0
2025-02-25 11:00:00,2.8161237740686085,9.0,50.0,4.0,16.0,50.0
2025-02-25 12:00:00,2.816538051445916,9.0,50.0,4.0,16.0,50.0
2025-02-25 13:00:00,2.816951908747162,9.0,50.0,4.0,16.0,50.0
2025-02-25 14:00:00,2.817365345759433,9.0,50.0,4.0,16.0,50.0
2025-02-25 15:00:00,2.8177783622700323,9.0,50.0,4.0,16.0,50.0
2025-02-25 16:00:00,2.81819095806648,9.0,50.0,4.0,16.0,50.0
2025-02-25 17:00:00,2.8186031329365115,9.0,50.0,4.0,16.0,50.0
2025-02-25 18:00:00,2.81901488666808,9.0,50.0,4.0,16.0,50.0
2025-02-25 19:00:00,2.8194262190493538,9.0,50.0,4.0,16.0,50.0
2025-02-25 20:00:00,2.81983712986872,9.0,50.0,4.0,16.0,50.0
2025-02-25 21:00:00,2.8202476189147805,9.0,50.0,4.0,16.0,50.0
2025-02-25 22:00:00,2.8206576859763555,9.0,50.0,4.0,16.0,50.0
2025-02-25 23:00:00,2.821067330842482,9.0,50.0,4.0,16.0,50.0
2025-02-26 00:00:00,2.821476553302414,9.0,50.0,4.0,16.0,50.0
2025-02-26 01:00:00,2.821885353145624,9.0,50.0,4.0,16.0,50.0
2025-02-26 02:00:00,2.822293730161799,9.0,50.0,4.0,16.0,50.0
2025-02-26 03:00:00,2.822701684140847,9.0,50.0,4.0,16.0,50.0
2025-02-26 04:00:00,2.823109214872891,9.0,50.0,4.0,16.0,50.0
2025-02-26 05:00:00,2.823516322148274,9.0,50.0,4.0,16.0,50.0
2025-02-26 06:00:00,2.823923005757554,9.0,50.0,4.0,16.0,50.0
2025-02-26 07:00:00,2.82432926549151,9.0,50.0,4.0,16.0,50.0
2025-02-26 08:00:00,2.8247351011411372,9.0,50.0,4.0,16.0,50.0
2025-02-26 09:00:00,2.8251405124976494,9.0,50.0,4.0,16.0,50.0
2025-02-26 10:00:00,2.825545499352479,9.0,50.0,4.0,16.0,50.0
2025-02-26 11:00:00,2.825950061497276,9.0,50.0,4.0,16.0,50.0
2025-02-26 12:00:00,2.8263541987239096,9.0,50.0,4.0,16.0,50.0
2025-02-26 13:00:00,2.8267579108244676,9.0,50.0,4.0,16.0,50.0
2025-02-26 14:00:00,2.827161197591256,9.0,50.0,4.0,16.0,50.0
2025-02-26 15:00:00,2.8275640588168,9.0,50.0,4.0,16.0,50.0
2025-02-26 16:00:00,2.8279664942938445,9.0,50.0,4.0,16.0,50.0
2025-02-26 17:00:00,2.8283685038153514,9.0,50.0,4.0,16.0,50.0
2025-02-26 18:00:00,2.8287700871745036,9.0,50.0,4.0,16.0,50.0
2025-02-26 19:00:00,2.8291712441647023,9.0,50.0,4.0,16.0,50.0
2025-02-26 20:00:00,2.8295719745795687,9.0,50.0,4.0,16.0,50.0
2025-02-26 21:00:00,2.8299722782129426,9.0,50.0,4.0,16.0,50.0
2025-02-26 22:00:00,2.8303721548588845,9.0,50.0,4.0,16.0,50.0
2025-02-26 23:00:00,2.830771604311673,9.0,50.0,4.0,16.0,50.0
2025-02-27 00:00:00,2.831170626365808,9.0,50.0,4.0,16.0,50.0
2025-02-27 01:00:00,2.8315692208160086,9.0,50.0,4.0,16.0,50.0
2025-02-27 02:00:00,2.8319673874572135,9.0,50.0,4.0,16.0,50.0
2025-02-27 03:00:00,2.832365126084583,9.0,50.0,4.0,16.0,50.0
2025-02-27 04:00:00,2.8327624364934954,9.0,50.0,4.0,16.0,50.0
2025-02-27 05:00:00,2.833159318479551,9.0,50.0,4.0,16.0,50.0
2025-02-27 06:00:00,2.83355577183857,9.0,50.0,4.0,16.0,50.0
2025-02-27 07:00:00,2.8339517963665926,9.0,50.0,4.0,16.0,50.0
2025-02-27 08:00:00,2.8343473918598807,9.0,50.0,4.0,16.0,50.0
2025-02-27 09:00:00,2.8347425581149155,9.0,50.0,4.0,16.0,50.0
2025-02-27 10:00:00,2.835137294928401,9.0,50.0,4.0,16.0,50.0
2025-02-27 11:00:00,2.8355316020972596,9.0,50.0,4.0,16.0,50.0
2025-02-27 12:00:00,2.835925479418637,9.0,50.0,4.0,16.0,50.0
2025-02-27 13:00:00,2.8363189266898985,9.0,50.0,4.0,16.0,50.0
2025-02-27 14:00:00,2.836711943708632,9.0,50.0,4.0,16.0,50.0
2025-02-27 15:00:00,2.8371045302726454,9.0,50.0,4.0,16.0,50.0
2025-02-27 16:00:00,2.837496686179969,9.0,50.0,4.0,16.0,50.0
2025-02-27 17:00:00,2.8378884112288545,9.0,50.0,4.0,16.0,50.0
2025-02-27 18:00:00,2.8382797052177744,9.0,50.0,4.0,16.0,50.0
2025-02-27 19:00:00,2.838670567945424,9.0,50.0,4.0,16.0,50.0
2025-02-27 20:00:00,2.8390609992107203,9.0,50.0,4.0,16.0,50.0
2025-02-27 21:00:00,2.8394509988128016,9.0,50.0,4.0,16.0,50.0
2025-02-27 22:00:00,2.83984056655103,9.0,50.0,4.0,16.0,50.0
2025-02-27 23:00:00,2.8402297022249865,9.0,50.0,4.0,16.0,50.0
2025-02-28 00:00:00,2.840618405634478,9.0,50.0,4.0,16.0,50.0
2025-02-28 01:00:00,2.841006676579532,9.0,50.0,4.0,16.0,50.0
2025-02-28 02:00:00,2.841394514860398,9.0,50.0,4.0,16.0,50.0
2025-02-28 03:00:00,2.8417819202775494,9.0,50.0,4.0,16.0,50.0
2025-02-28 04:00:00,2.8421688926316815,9.0,50.0,4.0,16.0,50.0
2025-02-28 05:00:00,2.842555431723712,9.0,50.0,4.0,16.0,50.0
2025-02-28 06:00:00,2.8429415373547826,9.0,50.0,4.0,16.0,50.0
2025-02-28 07:00:00,2.843327209326258,9.0,50.0,4.0,16.0,50.0
2025-02-28 08:00:00,2.8437124474397244,9.0,50.0,4.0,16.0,50.0
2025-02-28 09:00:00,2.8440972514969927,9.0,50.0,4.0,16.0,50.0
2025-02-28 10:00:00,2.8444816213000963,9.0,50.0,4.0,16.0,50.0
2025-02-28 11:00:00,2.844865556651293,9.0,50.0,4.0,16.0,50.0
2025-02-28 12:00:00,2.845249057353063,9.0,50.0,4.0,16.0,50.0
2025-02-28 13:00:00,2.845632123208111,9.0,50.0,4.0,16.0,50.0
2025-02-28 14:00:00,2.8460147540193645,9.0,50.0,4.0,16.0,50.0
2025-02-28 15:00:00,2.8463969495899755,9.0,50.0,4.0,16.0,50.0
2025-02-28 16:00:00,2.8467787097233197,9.0,50.0,4.0,16.0,50.0
2025-02-28 17:00:00,2.847160034222997,9.0,50.0,4.0,16.0,50.0
2025-02-28 18:00:00,2.847540922892831,9.0,50.0,4.0,16.0,50.0
2025-02-28 19:00:00,2.84792137553687,9.0,50.0,4.0,16.0,50.0
2025-02-28 20:00:00,2.848301391959386,9.0,50.0,4.0,16.0,50.0
2025-02-28 21:00:00,2.8486809719648765,9.0,50.0,4.0,16.0,50.0
2025-02-28 22:00:00,2.849060115358062,9.0,50.0,4.0,16.0,50.0
2025-02-28 23:00:00,2.849438821943889,9.0,50.0,4.0,16.0,50.0
2025-03-01 00:00:00,2.849817091527528,9.0,50.0,4.0,16.0,50.0
2025-03-01 01:00:00,2.850194923914374,9.0,50.0,4.0,16.0,50.0
2025-03-01 02:00:00,2.8505723189100483,9.0,50.0,4.0,16.0,50.0
2025-03-01 03:00:00,2.850949276320396,9.0,50.0,4.0,16.0,50.0
2025-03-01 04:00:00,2.851325795951487,9.0,50.0,4.0,16.0,50.0
2025-03-01 05:00:00,2.851701877609618,9.0,50.0,4.0,16.0,50.0
2025-03-01 06:00:00,2.852077521101309,9.0,50.0,4.0,16.0,50.0
2025-03-01 07:00:00,2.8524527262333077,9.0,50.0,4.0,16.0,50.0
2025-03-01 08:00:00,2.8528274928125854,9.0,50.0,4.0,16.0,50.0
2025-03-01 09:00:00,2.85320182064634,9.0,50.0,4.0,16.0,50.0
2025-03-01 10:00:00,2.8535757095419947,9.0,50.0,4.0,16.0,50.0
2025-03-01 11:00:00,2.8539491593071986,9.0,50.0,4.0,16.0,50.0
2025-03-01 12:00:00,2.854322169749827,9.0,50.0,4.0,16.0,50.0
2025-03-01 13:00:00,2.8546947406779806,9.0,50.0,4.0,16.0,50.0
2025-03-01 14:00:00,2.855066871899987,9.0,50.0,4.0,16.0,50.0
2025-03-01 15:00:00,2.8554385632244,9.0,50.0,4.0,16.0,50.0
2025-03-01 16:00:00,2.855809814459998,9.0,50.0,4.0,16.0,50.0
2025-03-01 17:00:00,2.8561806254157887,9.0,50.0,4.0,16.0,50.0
2025-03-01 18:00:00,2.856550995901004,9.0,50.0,4.0,16.0,50.0
2025-03-01 19:00:00,2.8569209257251025,9.0,50.0,4.0,16.0,50.0
2025-03-01 20:00:00,2.857290414697771,9.0,50.0,4.0,16.0,50.0
2025-03-01 21:00:00,2.8576594626289222,9.0,50.0,4.0,16.0,50.0
2025-03-01 22:00:00,2.8580280693286957,9.0,50.0,4.0,16.0,50.0
2025-03-01 23:00:00,2.858396234607458,9.0,50.0,4.0,16.0,50.0
2025-03-02 00:00:00,2.858763958275803,9.0,50.0,4.0,16.0,50.0
2025-03-02 01:00:00,2.8591312401445514,9.0,50.0,4.0,16.0,50.0
2025-03-02 02:00:00,2.8594980800247516,9.0,50.0,4.0,16.0,50.0
2025-03-02 03:00:00,2.859864477727679,9.0,50.0,4.0,16.0,50.0
2025-03-02 04:00:00,2.860230433064837,9.0,50.0,4.0,16.0,50.0
2025-03-02 05:00:00,2.860595945847956,9.0,50.0,4.0,16.0,50.0
2025-03-02 06:00:00,2.8609610158889947,9.0,50.0,4.0,16.0,50.0
2025-03-02 07:00:00,2.8613256430001384,9.0,50.0,4.0,16.0,50.0
2025-03-02 08:00:00,2.8616898269938016,9.0,50.0,4.0,16.0,50.0
2025-03-02 09:00:00,2.8620535676826266,9.0,50.0,4.0,16.0,50.0
2025-03-02 10:00:00,2.862416864879483,9.0,50.0,4.0,16.0,50.0
2025-03-02 11:00:00,2.8627797183974693,9.0,50.0,4.0,16.0,50.0
2025-03-02 12:00:00,2.8631421280499114,9.0,50.0,4.0,16.0,50.0
2025-03-02 13:00:00,2.8635040936503646,9.0,50.0,4.0,16.0,50.0
2025-03-02 14:00:00,2.8638656150126116,9.0,50.0,4.0,16.0,50.0
